"region","household","membernumb","age","sex","peoplivinghh","languageofinterview","longwaitingtime","lackofnursingstaff","lackofrespect","lackofdrugsupply","tooexpenscantpay","someonehhneedcsps","stat_csps","religioncm","mainsourcehhincome","hhreceiveservic","attendedschool"
"Sahel",4,4,7,"Female",5,"fulfulde","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",4,2,28,"Female",5,"fulfulde","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",4,5,26,"Female",5,"fulfulde","No","No","No","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",5,2,24,"Female",3,"fulfulde","No","Yes","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",5,1,36,"male",3,"fulfulde","No","Yes","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",6,2,26,"Female",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",6,1,33,"male",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",7,4,17,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","animal husbandry","no","never attended"
"Sahel",7,2,39,"Female",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","animal husbandry","no","never attended"
"Sahel",7,1,48,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","animal husbandry","no","never attended"
"Sahel",8,1,37,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",8,3,8,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",8,2,36,"Female",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",9,2,29,"Female",3,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",9,1,42,"male",3,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","previousely attended"
"Sahel",11,1,50,"male",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,7,8,"male",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,8,10,"Female",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,3,20,"Female",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",11,5,37,"Female",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","previousely attended"
"Sahel",11,2,41,"Female",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,4,14,"Female",8,"fulfulde","Yes","Yes","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,5,36,"Female",7,"fulfulde","Yes","No","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,2,22,"Female",7,"fulfulde","Yes","No","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,1,30,"male",7,"fulfulde","Yes","No","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,6,19,"Female",7,"fulfulde","Yes","No","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,4,49,"Female",7,"fulfulde","Yes","No","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,1,30,"male",4,"fulfulde","No","No","Yes","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,2,21,"Female",4,"fulfulde","No","No","Yes","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,7,7,"Female",7,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,4,31,"Female",7,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,5,24,"Female",7,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,1,34,"male",7,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,2,23,"Female",7,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",15,1,26,"male",3,"fulfulde","Yes","Yes","Yes","Yes","Yes","yes","intervention","Islam","agriculture","no","previousely attended"
"Sahel",16,11,16,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,1,63,"male",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,4,16,"male",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,8,10,"male",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,9,45,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,2,53,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,7,7,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,3,11,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,10,22,"male",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,5,18,"male",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",16,6,47,"Female",11,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",17,4,8,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",17,1,39,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",17,7,36,"Female",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",17,5,37,"Female",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",17,2,36,"Female",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",18,4,7,"Female",5,"fulfulde","No","No","Yes","No","No","yes","intervention","Islam","craft","no","never attended"
"Sahel",18,5,11,"Female",5,"fulfulde","No","No","Yes","No","No","yes","intervention","Islam","craft","no","never attended"
"Sahel",18,1,68,"male",5,"fulfulde","No","No","Yes","No","No","yes","intervention","Islam","craft","no","never attended"
"Sahel",18,2,28,"Female",5,"fulfulde","No","No","Yes","No","No","yes","intervention","Islam","craft","no","never attended"
"Sahel",19,2,38,"Female",4,"French","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,4,59,"Female",4,"French","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,3,15,"male",4,"French","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",19,1,41,"male",4,"French","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,1,56,"male",4,"fulfulde","No","No","Yes","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,2,42,"Female",4,"fulfulde","No","No","Yes","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",20,4,18,"male",4,"fulfulde","No","No","Yes","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",1,6,21,"Female",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",1,5,18,"male",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",1,2,38,"Female",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",1,1,47,"male",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",1,4,14,"male",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",1,7,69,"Female",7,"fulfulde","Yes","Yes","Yes","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",2,1,40,"male",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",2,2,36,"Female",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",2,5,13,"male",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",3,2,20,"Female",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",3,1,27,"male",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",4,5,9,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",4,1,38,"male",6,"fulfulde","Yes","No","No","No","Yes","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",4,4,4,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","intervention","Islam","agriculture","yes","frequent"
"Sahel",4,2,37,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",4,6,14,"Female",6,"fulfulde","Yes","No","No","No","Yes","yes","intervention","Islam","agriculture","yes","frequent"
"Sahel",5,1,28,"male",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",5,2,21,"Female",3,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",6,5,15,"Female",5,"fulfulde","Yes","Yes","Yes","No","Yes","yes","intervention","Islam","Small business Service ","yes","never attended"
"Sahel",6,2,36,"Female",5,"fulfulde","Yes","Yes","Yes","No","Yes","yes","intervention","Islam","Small business Service ","yes","never attended"
"Sahel",6,1,47,"male",5,"fulfulde","Yes","Yes","Yes","No","Yes","yes","intervention","Islam","Small business Service ","yes","never attended"
"Sahel",7,1,34,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",7,4,10,"male",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","frequent"
"Sahel",7,2,21,"Female",4,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",8,3,18,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",8,6,11,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",8,1,36,"male",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",8,2,29,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",9,2,38,"Female",6,"fulfulde","Yes","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",9,5,8,"Female",6,"fulfulde","Yes","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",9,1,42,"male",6,"fulfulde","Yes","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",9,6,20,"male",6,"fulfulde","Yes","No","Yes","No","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,1,53,"male",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,6,18,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,3,8,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,5,24,"male",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,4,17,"male",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",10,2,28,"Female",6,"fulfulde","Yes","No","No","Yes","Yes","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,6,80,"Female",6,"fulfulde","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,2,41,"Female",6,"fulfulde","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,4,12,"male",6,"fulfulde","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,1,50,"male",6,"fulfulde","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",11,5,16,"male",6,"fulfulde","Yes","No","No","Yes","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",12,2,60,"Female",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",12,3,31,"Female",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",12,1,61,"male",5,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",13,5,9,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,7,24,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,1,49,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,6,18,"male",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",13,8,16,"Female",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","frequent"
"Sahel",13,2,40,"Female",8,"fulfulde","No","No","No","No","No","yes","intervention","Islam","agriculture","no","never attended"
"Sahel",14,8,35,"Female",10,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
"Sahel",14,2,37,"Female",10,"fulfulde","Yes","No","No","No","No","yes","intervention","Islam","agriculture","yes","never attended"
